ID,DemAffl,DemAge,DemGender,PromClass,PromSpend,PromTime,TargetBuy
10621571,7,67,F,Silver,420.0,9,0
10622462,12,64,F,Silver,3000.0,5,1
10623043,6,51,F,Tin,0.01,8,0
10624171,10,43,F,Gold,6000.0,2,1
10625739,8,35,F,Gold,7000.0,4,1
10628045,8,31,U,Gold,6000.0,1,0
10629629,11,31,F,Tin,0.01,5,0
10631348,7,40,F,Silver,1500.0,5,0
10638067,13,66,F,Gold,8800.0,13,1
10641963,11,53,F,Silver,3000.0,8,1
10644296,9,53,M,Tin,0.01,7,0
10646639,8,,U,Gold,10000.0,4,0
10649506,7,48,F,Silver,600.0,1,0
10650067,10,56,F,Gold,16000.0,15,0
10651365,12,69,M,Gold,7500.0,2,1
10652078,6,65,F,Gold,9000.0,9,0
10655573,12,40,M,Silver,1000.0,4,0
10657142,2,72,F,Gold,6053.35,19,0
10659358,6,61,F,Silver,530.0,11,0
10659854,6,69,M,Silver,3000.0,3,1
10674519,,50,F,Tin,0.01,5,0
10678190,9,53,M,Gold,5600.0,4,0
10679510,12,54,F,Silver,3000.0,1,0
10684247,8,76,M,Silver,2000.0,19,0
10684840,7,,F,Tin,0.01,9,0
10685197,5,79,M,Gold,12000.0,1,0
10689729,12,,U,Tin,0.01,9,0
10690794,9,66,F,Gold,9000.0,1,0
10691901,10,33,F,Tin,0.01,8,1
10694315,8,43,F,Tin,0.01,5,0
10696156,10,79,F,Gold,9000.0,5,0
10699465,7,52,F,Gold,9000.0,2,0
10701060,8,,M,Silver,1500.0,0,1
10704280,5,56,F,Gold,11000.0,,0
10704388,8,63,,Platinum,24090.0,9,0
10706941,16,71,M,Gold,10000.0,12,0
10709622,11,71,F,Platinum,22500.0,25,0
10722068,5,58,,Tin,0.01,4,0
10725393,9,74,U,Platinum,20420.73,3,0
10725709,8,62,M,Gold,7028.0,6,0
10727531,8,61,,Gold,7500.0,4,0
10729313,13,62,F,Silver,3000.0,2,1
10730613,7,39,F,Tin,0.01,5,1
10733906,5,61,F,Silver,500.0,4,0
10738606,17,30,F,Silver,1500.0,1,1
10741062,8,,U,Silver,5000.0,2,0
10744878,4,58,M,Gold,13000.0,18,0
10749179,6,50,F,Silver,1000.0,10,1
10749519,8,43,M,Silver,5000.0,1,0
10754768,12,65,F,Gold,18279.17,3,0
10756388,3,49,F,Silver,500.0,9,0
10760296,6,74,U,Silver,1000.0,8,0
10763635,4,43,M,Gold,6000.0,6,0
10765832,11,32,F,Silver,50.0,9,1
10779752,,40,M,Tin,0.01,5,1
10780289,9,67,M,Silver,3000.0,8,0
10780416,10,41,F,Tin,0.01,,0
10780866,6,51,F,Silver,3280.01,9,0
10781501,12,54,F,Silver,2000.0,5,1
10782141,8,70,F,Gold,6315.0,5,0
10783385,13,55,F,Silver,5000.0,5,0
10787232,4,62,F,Gold,6000.0,3,0
10788433,10,69,M,Silver,4800.0,22,0
10790888,9,59,M,Gold,9000.0,8,0
10796568,5,77,F,Silver,420.01,0,0
10796916,6,48,M,Silver,0.02,5,0
10803335,11,70,M,Silver,600.0,9,0
10806237,13,50,M,Tin,0.01,5,1
10808205,11,26,M,Tin,0.01,5,1
10808884,6,35,F,Tin,0.01,5,0
10810579,3,76,M,Silver,2000.0,31,0
10812709,5,54,F,Tin,0.01,8,0
10816704,10,48,F,Gold,8100.0,8,0
10833552,10,,M,Tin,0.01,8,0
10835105,6,59,M,Silver,3206.28,8,0
10841210,6,45,M,Silver,600.01,9,0
10844236,9,44,F,Tin,0.01,4,1
10845003,7,48,,Tin,0.01,5,0
10846824,7,68,F,Silver,600.0,16,0
10850465,9,71,U,Platinum,20608.46,3,0
10852662,1,65,F,Gold,6000.0,5,0
10861173,10,63,F,Gold,6000.0,2,0
10865659,,38,F,Gold,7300.0,5,1
10869034,10,50,M,Platinum,21994.15,11,0
10869069,9,53,,Gold,6053.35,6,0
10869468,6,60,F,Silver,2000.0,4,0
10871780,8,54,,Tin,0.01,4,0
10874313,8,51,F,Tin,0.01,5,0
10875646,8,57,M,Gold,6053.35,7,0
10876359,5,31,M,Tin,0.01,4,0
10877126,11,43,M,Silver,420.0,11,0
10878653,4,44,F,Tin,0.01,7,0
10878971,8,63,F,Silver,2600.0,12,1
10879943,7,45,F,Tin,0.01,5,0
10889302,9,26,F,Gold,12000.0,2,1
10890173,12,76,F,Gold,17638.18,11,0
10890785,,52,M,Silver,3562.79,29,0
10891056,,,M,Silver,4800.0,3,0
10891617,11,62,M,Platinum,44100.01,8,0
10897348,10,,,Silver,756.61,16,0
10899588,8,67,M,Gold,6105.32,7,0
10900403,10,54,U,Tin,0.01,5,0
10904069,,52,F,Silver,3000.0,5,0
10908242,7,58,F,Tin,0.01,4,0
10911227,12,40,F,Silver,550.0,8,0
10911537,8,50,F,Silver,4000.0,8,0
10916865,14,39,F,Gold,6000.0,2,1
10918590,,72,M,Gold,6000.0,1,0
10920781,14,40,F,Gold,6000.0,2,0
10922725,13,55,F,Silver,1500.0,2,1
10924183,10,48,F,Silver,952.11,12,0
10933050,9,41,F,Silver,3053.82,6,1
10937110,10,65,M,Silver,3000.0,8,0
10941428,12,36,F,Silver,780.0,11,1
10942629,9,35,U,Tin,0.01,5,0
10944605,10,49,F,Tin,0.01,5,0
10948600,13,48,M,Tin,0.01,4,0
10949860,5,71,,Silver,360.0,9,0
10957650,27,38,F,Silver,1000.0,10,1
10962190,9,64,M,Gold,6000.0,1,0
10965483,6,43,M,Gold,12105.32,8,1
10972331,10,67,F,Gold,6052.66,8,0
10972560,7,66,M,Platinum,50000.0,17,0
10977074,7,46,F,Tin,0.01,9,0
10978577,5,54,U,Silver,3000.0,5,0
10979700,12,49,U,Silver,4000.0,3,0
10980768,9,74,F,Gold,18000.0,17,0
10985190,12,45,F,Silver,700.0,6,0
10986790,8,59,,Silver,1740.0,9,0
10989234,,56,,Silver,3000.01,8,0
11002492,12,74,M,Gold,6000.0,12,0
11003545,8,70,U,Gold,10000.0,4,0
11003898,13,74,F,Silver,3000.0,2,1
11005319,10,,M,Silver,3000.0,9,0
11007915,14,67,F,Tin,0.01,8,0
11008431,4,55,U,Gold,6000.0,1,0
11012544,2,64,,Gold,18105.32,7,0
11015039,8,45,M,Silver,3000.0,5,0
11017376,9,39,F,Tin,0.01,5,1
11023821,12,68,F,Gold,6000.0,2,0
11028416,19,66,F,Gold,20000.0,4,1
11030968,10,47,F,Tin,0.01,9,1
11032480,4,67,,Silver,2500.0,1,0
11034238,8,65,M,Gold,5384.25,9,0
11035137,7,68,U,Silver,3000.0,8,0
11035218,10,72,F,Silver,3000.0,13,0
11037075,8,27,,Tin,0.01,8,1
11041560,8,74,F,Silver,4884.25,11,0
11045248,14,42,F,Tin,0.01,10,1
11048220,5,74,F,Gold,6000.01,6,0
11049391,8,64,M,Gold,6053.35,7,0
11051493,9,33,F,Tin,0.01,4,0
11056207,6,57,U,Silver,3000.0,8,0
11058439,11,32,M,Tin,0.01,4,0
11059117,7,54,F,Gold,6000.0,2,0
11061839,8,76,M,Silver,3000.0,7,0
11062169,6,43,M,Silver,250.01,5,0
11064404,13,74,U,Platinum,31053.35,6,0
11066482,6,42,F,Gold,9000.0,6,1
11066652,11,30,,Silver,3026.91,7,0
11068523,12,38,F,Silver,0.02,5,1
11069171,11,55,F,Tin,0.01,9,0
11071966,4,58,F,Silver,1040.01,5,0
11072490,9,36,F,Tin,0.01,5,0
11074078,9,75,F,Gold,9985.0,12,0
11079711,7,73,F,Gold,6107.64,7,0
11080361,8,59,F,Silver,35.0,2,0
11081562,9,60,F,Gold,8200.0,10,0
11081724,7,59,M,Gold,10000.0,4,0
11086122,2,69,F,Gold,6000.0,32,0
11086696,5,70,F,Silver,420.0,8,0
11090073,7,68,M,Gold,6000.0,18,1
11091746,7,51,F,Gold,5543.57,7,0
11091975,3,45,M,Tin,0.01,8,0
11094052,15,75,U,Gold,7000.0,1,0
11101490,4,66,F,Silver,4000.0,8,1
11102896,8,37,F,Gold,6000.0,2,0
11103612,5,73,M,Silver,3000.0,8,0
11104031,5,51,U,Tin,0.01,9,0
11108789,4,66,F,Gold,6000.0,6,0
11112794,6,67,U,Silver,3000.0,8,0
11112964,8,45,M,Tin,0.01,9,0
11118563,6,51,F,Silver,2600.0,4,0
11118652,9,50,F,Silver,4000.0,21,0
11121467,,62,M,Gold,18000.0,5,0
11123559,5,51,M,Tin,0.01,5,0
11125489,15,75,F,Platinum,31212.02,7,0
11130652,4,69,F,Gold,14000.0,4,0
11131624,9,59,F,Tin,0.01,8,0
11133767,7,35,F,Tin,0.01,5,1
11136677,15,75,,Gold,6053.35,6,0
11137258,2,53,F,Silver,50.0,20,0
11140798,14,66,F,Gold,18000.0,5,0
11144467,8,65,F,Gold,12000.0,8,0
11145382,7,50,M,Silver,2000.0,5,0
11151994,6,51,M,Silver,4000.0,5,0
11152745,5,52,F,Silver,600.0,11,0
11153024,6,71,F,Platinum,21000.0,4,0
11153520,2,67,F,Silver,1000.0,9,0
11153555,9,50,M,Tin,0.01,5,0
11155981,4,48,F,Gold,6000.0,1,0
11161450,8,70,F,Gold,15000.0,4,0
11164883,8,32,F,Tin,0.01,8,1
11167122,14,46,F,Gold,6000.0,3,1
11170808,10,35,F,Silver,500.0,2,1
11170832,8,66,F,Silver,3000.0,4,0
11174307,8,49,M,Tin,0.01,4,0
11175656,8,67,F,Silver,18.83,8,0
11182423,12,31,M,Tin,0.01,9,0
11184817,12,65,M,Gold,6000.0,5,0
11189959,,52,,Silver,3000.0,15,0
11190450,4,48,F,Silver,1000.0,1,0
11190655,9,45,F,Tin,0.01,5,0
11194472,14,37,F,Tin,0.01,,1
11195010,4,50,,Silver,5000.0,1,0
11195304,12,63,F,Tin,0.01,4,0
11196718,6,45,F,Silver,420.0,4,0
11197749,7,71,U,Silver,3000.0,14,0
11198850,6,44,F,Tin,0.01,9,1
11199717,8,56,M,Silver,1500.0,8,0
11200456,7,44,F,Tin,0.01,5,0
11200790,11,63,F,Silver,4008.89,7,0
11202173,10,49,F,Silver,2.24,8,0
11205792,11,75,F,Gold,6000.0,2,1
11205857,5,,M,Gold,5455.52,9,0
11210052,5,63,F,Silver,1000.0,5,0
11213507,10,41,M,Silver,550.1,6,1
11214058,6,47,F,Tin,0.01,8,0
11216565,12,59,F,Gold,9000.0,5,1
11220856,13,30,F,Silver,2000.0,5,1
11222328,13,30,,Tin,0.01,5,0
11232595,7,34,U,Gold,6105.32,10,1
11233478,12,54,,Silver,3000.0,8,0
11236965,5,63,F,Gold,18500.0,8,0
11238984,8,64,F,Gold,20000.0,4,1
11241322,8,40,F,Silver,0.1,5,1
11242396,3,,,Tin,0.01,8,0
11243066,10,60,M,Gold,12000.0,2,0
11245514,15,69,F,Gold,6000.0,2,1
11252073,12,,F,Tin,0.01,5,0
11253584,14,39,M,Silver,50.0,11,1
11260173,7,47,,Silver,5000.0,5,0
11260645,14,55,F,Tin,0.01,8,1
11260939,,47,F,Tin,0.01,8,0
11267224,12,59,F,Tin,0.01,4,0
11267631,9,33,F,Gold,10000.0,1,1
11275502,6,34,F,Tin,0.01,8,1
11275588,15,48,M,Gold,6000.0,6,1
11275847,15,61,F,Silver,5000.0,6,0
11279486,14,40,U,Tin,0.01,9,0
11280182,11,64,M,Gold,6000.0,2,0
11282711,11,56,F,Silver,1300.0,9,1
11285257,9,,M,Tin,0.01,8,0
11285575,14,39,M,Tin,0.01,8,1
11286423,7,44,M,Gold,14000.0,8,0
11287608,6,32,M,Gold,5264.0,12,1
11288612,8,46,F,Silver,4198.0,1,0
11293160,9,59,F,Gold,6000.0,1,0
11294396,9,69,F,Silver,2000.0,30,0
11295317,,50,F,Silver,3000.0,8,0
11297522,9,77,M,Silver,3000.0,15,0
11304219,4,64,U,Silver,1000.0,5,0
11307595,6,79,M,Silver,3000.0,5,0
11308710,6,51,F,Gold,12000.0,8,0
11312122,7,35,M,Silver,3052.66,7,0
11317965,9,44,M,Silver,1000.0,4,0
11320311,7,61,F,Tin,0.01,8,0
11321946,10,,M,Tin,0.01,5,0
11332573,8,37,F,Silver,100.0,1,1
11333901,7,72,F,Silver,3000.0,3,0
11334509,11,54,M,Gold,6000.0,5,0
11336587,8,55,M,Silver,3000.0,3,0
11337133,6,76,F,Gold,20000.0,1,0
11337540,8,64,,Tin,0.01,5,0
11341637,6,52,F,Gold,6000.0,5,0
11343044,10,70,F,Gold,6000.0,4,1
11343796,5,,F,Tin,0.01,5,0
11344857,7,41,F,Silver,500.0,8,0
11346760,10,56,F,Gold,6000.0,1,0
11358815,8,59,M,Tin,0.01,7,0
11360283,13,61,M,Silver,1200.0,2,0
11363231,10,42,F,Tin,0.01,8,1
11363843,11,53,M,Tin,0.01,9,0
11365471,11,21,F,Silver,3000.0,2,1
11366958,17,74,,Gold,5329.4,21,0
11367849,9,35,F,Tin,0.01,7,1
11372613,3,57,M,Silver,0.02,9,0
11380225,11,43,F,Gold,5552.66,9,0
11380519,10,60,F,Silver,3000.0,5,0
11387246,6,52,F,Gold,16000.0,2,0
11392681,7,41,F,Tin,0.01,13,1
11393815,10,45,U,Gold,11000.0,25,0
11394315,7,62,,Tin,0.01,5,0
11398280,9,47,M,Silver,4750.0,6,0
11402156,9,59,F,Silver,1251.6,11,0
11403624,8,53,F,Gold,6053.34,10,0
11403969,13,55,F,Gold,10000.0,,0
11404892,12,36,M,Tin,0.01,5,0
11405376,14,49,F,Tin,0.01,8,1
11408596,2,48,F,Tin,0.01,4,0
11409061,15,57,F,Tin,0.01,5,1
11412925,14,46,F,Tin,0.01,5,1
11415975,9,44,F,Tin,0.01,9,0
11416408,10,36,F,Silver,2100.0,4,1
11416742,8,58,F,Silver,3540.0,6,0
11417722,8,40,M,Silver,960.0,4,0
11418338,9,73,F,Platinum,22000.0,4,0
11419393,9,39,F,Silver,1500.0,6,0
11422076,5,,M,Tin,0.01,4,0
11425296,12,37,F,Silver,3000.0,2,1
11426799,7,66,,Silver,3000.0,7,0
11427353,4,46,F,Silver,2201.6,30,0
11427825,7,74,F,Gold,6000.0,5,1
11431148,11,66,F,Silver,3000.0,2,0
11432861,8,49,M,Tin,0.01,8,0
11435445,3,43,U,Tin,0.01,7,0
11437995,8,71,F,Gold,6000.0,1,0
11438843,9,25,,Gold,6000.0,2,0
11441739,9,53,F,Gold,18105.32,8,0
11442778,6,76,U,Gold,6053.34,4,0
11443561,11,37,F,Tin,0.01,5,1
11444126,8,76,F,Gold,16106.7,6,1
11444908,7,56,,Silver,4000.0,6,0
11450436,15,42,F,Tin,0.01,9,1
11457163,10,74,M,Gold,10000.0,12,0
11462442,8,65,F,Silver,5000.0,5,0
11464747,8,54,F,Silver,1200.0,8,0
11468122,6,,F,Gold,9000.0,2,0
11469234,5,41,M,Silver,20.0,24,0
11470798,9,62,F,Gold,14053.34,3,1
11470844,13,70,U,Gold,6000.0,5,0
11477598,7,54,F,Gold,6000.0,3,0
11482214,5,,F,Silver,2100.0,1,1
11484349,10,74,M,Gold,12158.67,15,0
11487119,8,55,U,Tin,0.01,1,0
11491884,7,78,F,Silver,3000.0,6,0
11492813,6,40,F,Silver,3000.0,4,0
11495782,6,38,U,Tin,0.01,4,1
11497564,9,46,F,Gold,6000.0,2,0
11499133,10,48,F,Silver,3824.7,9,0
11499214,10,47,F,Tin,0.01,4,1
11499834,4,47,F,Silver,3000.0,6,0
11500697,5,41,M,Tin,0.01,8,0
11502045,10,37,F,Silver,300.0,9,1
11502134,5,,F,Silver,2000.0,5,0
11506881,9,50,F,Gold,8857.64,5,0
11510056,12,70,F,Gold,9000.0,8,1
11511095,9,41,F,Gold,6000.0,1,0
11519770,11,40,M,Silver,1000.0,5,0
11523395,8,41,F,Tin,0.01,5,0
11525053,13,34,F,Silver,5000.0,3,1
11527951,,39,F,Tin,0.01,5,1
11528168,11,73,,Gold,12000.0,12,0
11528354,15,,M,Tin,0.01,,0
11532181,5,42,M,Tin,0.01,8,0
11534389,6,49,U,Tin,0.01,8,0
11536365,,59,F,Silver,4000.0,3,0
11536675,2,31,M,Tin,0.01,5,0
11541148,,38,F,Tin,0.01,5,1
11549254,,32,F,Tin,0.01,4,0
11549556,3,61,U,Silver,1000.0,8,0
11550414,,35,F,Tin,0.01,4,1
11553626,10,52,,Silver,2000.0,1,0
11554959,10,46,F,Gold,6000.0,0,0
11555033,12,57,M,Gold,12000.0,8,0
11555912,3,42,F,Silver,2000.0,2,1
11557222,11,53,F,Silver,2920.0,5,1
11557605,5,47,F,Silver,4000.0,4,0
11561408,6,57,M,Silver,3000.0,13,0
11561858,10,70,M,Silver,1500.0,8,0
11562579,5,55,M,Silver,4000.0,7,0
11571896,7,38,F,Tin,0.01,5,0
11573228,7,51,F,Silver,1200.0,1,0
11573597,11,65,F,Silver,2000.0,1,0
11573929,5,62,F,Silver,3000.0,9,0
11581107,4,57,F,Silver,1248.5,8,0
11581859,8,48,F,Gold,10884.25,8,0
11583479,12,62,M,Silver,2000.0,5,0
11584025,,54,,Silver,3000.0,3,0
11586052,7,51,F,Silver,300.0,9,0
11586435,5,25,,Silver,20.0,2,0
11586788,11,50,M,Silver,1200.0,4,0
11587601,5,66,M,Gold,7000.0,6,0
11591625,10,44,F,Silver,3000.0,4,0
11595132,7,51,M,Silver,4000.0,,0
11599022,9,76,F,Silver,1000.0,30,1
11599871,9,36,F,Tin,0.01,9,1
11604123,11,,M,Silver,5000.0,5,0
11604255,5,77,M,Gold,18400.0,8,0
11607785,7,50,U,Tin,0.01,8,0
11616814,10,54,F,Tin,0.01,7,1
11619236,9,73,,Silver,4000.0,1,0
11619805,6,53,F,Silver,2000.0,5,0
11622164,2,,M,Silver,100.0,11,0
11622903,8,55,F,Tin,0.01,4,0
11623705,13,51,F,Silver,3900.0,1,0
11627484,9,,F,Gold,6105.32,,0
11635037,10,64,M,Gold,6000.0,5,0
11636122,11,31,F,Tin,0.01,4,1
11639342,,,F,Silver,100.0,1,1
11640936,6,62,M,Gold,12000.0,2,0
11644338,12,67,,Gold,9000.0,8,0
11644516,13,42,F,Gold,6000.0,4,1
11646063,4,,,Tin,0.01,8,0
11646438,7,42,F,Gold,9750.0,4,0
11651369,11,41,F,Silver,5000.0,3,1
11653140,5,45,F,Silver,2000.0,4,0
11653329,11,43,F,Gold,6000.0,1,0
11654465,7,77,F,Gold,6000.0,1,0
11659408,10,71,F,Silver,3000.0,8,0
11660481,6,33,F,Silver,4800.0,10,0
11661348,4,56,F,Gold,6000.0,4,0
11661992,6,63,M,Silver,2000.0,8,0
11663464,6,40,,Tin,0.01,5,0
11666498,12,37,M,Tin,0.01,8,1
11666854,7,43,M,Silver,4884.25,,0
11667311,11,69,M,Gold,10500.0,5,0
11667680,,79,F,Gold,6000.0,2,1
11668881,7,30,F,Silver,600.0,9,1
11670991,8,29,F,Silver,422.91,5,0
11673311,9,50,F,Silver,4100.0,5,0
11674768,,58,F,Tin,0.01,8,0
11675934,11,76,U,Silver,3000.0,5,0
11677988,7,,,Silver,600.0,4,0
11679212,7,61,M,Gold,6000.0,4,1
11679530,9,79,U,Gold,6053.35,7,0
11682779,8,44,M,Silver,3000.0,2,0
11687517,3,66,F,Tin,0.01,11,0
11691530,8,44,F,Silver,1000.0,11,1
11696516,3,76,M,Silver,1500.0,2,0
11697849,7,54,M,Gold,6000.0,1,0
11703695,8,66,M,Gold,12000.0,8,0
11704349,13,52,M,Silver,3000.0,5,0
11705442,7,64,F,Silver,1000.0,7,0
11706589,4,57,M,Tin,0.01,5,0
11706929,4,42,F,Tin,0.01,9,0
11707577,12,36,F,Silver,600.0,5,1
11716827,4,50,F,Tin,0.01,5,0
11718951,12,46,M,Silver,2100.0,1,0
11719885,6,54,M,Tin,0.01,7,0
11722460,8,47,F,Tin,0.01,5,0
11725273,8,44,F,Gold,8000.0,3,1
11726199,11,50,F,Tin,0.01,5,0
11726490,9,78,U,Gold,10000.0,15,0
11729856,9,66,M,Gold,10500.0,8,0
11732857,11,35,F,Tin,0.01,8,0
11734639,8,59,M,Silver,3053.82,7,0
11735090,7,56,F,Platinum,21800.0,9,0
11736712,11,43,M,Silver,100.0,1,0
11742011,10,66,M,Gold,15000.0,1,0
11743794,3,52,,Tin,0.01,7,0
11745304,11,77,U,Tin,0.01,23,1
11745592,9,72,M,Gold,12000.0,8,0
11748710,8,41,M,Silver,2000.0,4,1
11751894,7,77,F,Silver,2500.0,13,1
11752394,10,40,M,Tin,0.01,5,0
11752882,5,39,F,Silver,3000.0,3,0
11754591,9,38,U,Tin,0.01,8,0
11755385,12,,F,Tin,0.01,8,0
11758058,3,65,M,Gold,13141.81,29,0
11762152,8,39,F,Tin,0.01,8,1
11762764,,56,U,Silver,1000.01,8,0
11764007,2,58,F,Silver,420.0,4,0
11764600,14,34,F,Tin,0.01,10,1
11767227,10,68,U,Silver,600.0,19,0
11768770,10,54,F,Tin,0.01,8,0
11769238,7,57,M,Silver,3000.0,8,0
11769734,4,65,F,Tin,0.01,7,0
11770503,11,65,F,Silver,50.0,7,0
11778784,8,54,F,Tin,0.01,9,0
11780371,7,70,F,Silver,3000.0,19,0
11783982,11,48,,Tin,0.01,7,0
11789638,6,38,F,Silver,1800.0,6,0
11790156,13,39,F,Tin,0.01,8,0
11796235,10,62,,Silver,3000.0,3,0
11798238,18,40,M,Silver,3000.0,8,1
11799048,11,55,M,Silver,4000.0,4,0
11799838,10,67,F,Tin,0.01,8,0
11811048,9,33,F,Tin,0.01,8,1
11814942,13,36,F,Silver,2400.0,9,0
11816317,9,38,F,Silver,3000.0,10,1
11816759,10,38,F,Tin,0.01,8,0
11819634,8,27,M,Silver,1200.0,1,1
11822333,2,48,F,Silver,480.0,8,0
11825456,10,,M,Silver,120.0,10,0
11827831,7,42,F,Silver,100.0,1,0
11828331,10,71,M,Platinum,23000.0,4,0
11833173,,42,U,Silver,50.01,8,0
11837802,11,50,F,Gold,6000.0,4,0
11843853,2,36,F,Tin,0.01,5,0
11844892,7,62,F,Gold,8500.0,18,0
11845716,10,64,M,Tin,0.01,10,0
11846631,3,30,,Tin,0.01,5,0
11847506,10,68,M,Gold,9000.0,8,0
11848545,11,68,M,Silver,600.0,9,0
11851856,5,39,F,Silver,3200.0,8,0
11854960,8,54,M,Tin,0.01,8,0
11858230,8,65,F,Gold,6000.0,5,0
11864273,8,64,F,Gold,6000.0,2,1
11865016,10,55,F,Silver,3000.0,8,1
11870001,13,69,U,Silver,500.01,11,0
11874724,9,51,F,Tin,0.01,5,1
11875631,8,72,F,Gold,9000.0,8,0
11877561,7,46,M,Silver,50.0,9,0
11877723,4,43,F,Silver,5000.0,8,0
11878363,5,79,M,Gold,8400.0,11,0
11878630,12,33,F,Silver,0.02,8,1
11882867,9,35,M,Tin,0.01,8,0
11883693,7,65,F,Gold,10000.0,15,0
11886900,18,33,,Tin,0.01,4,1
11890835,5,50,M,Gold,6000.01,4,0
11895454,9,74,F,Silver,3000.0,8,1
11897015,10,64,F,Silver,1000.0,5,0
11898275,7,59,M,Tin,0.01,5,0
11898860,13,58,U,Tin,0.01,8,0
11900156,9,52,F,Gold,6000.0,,0
11902833,8,49,M,Silver,420.01,5,0
11905050,12,56,M,Tin,0.01,5,0
11905212,5,59,F,Platinum,25000.0,5,0
11906286,10,63,F,Gold,6000.0,1,0
11909463,3,28,M,Silver,4035.57,4,0
11913428,10,56,,Gold,5800.0,7,0
11913940,16,72,F,Tin,0.01,7,0
11916001,10,40,F,Silver,360.01,9,0
11916427,8,64,F,Gold,12135.97,5,0
11916907,8,74,M,Gold,6053.34,4,0
11918543,14,59,M,Tin,0.01,8,0
11923504,6,65,U,Silver,3005.86,13,0
11925876,8,58,U,Gold,6000.0,3,0
11932562,13,58,U,Silver,100.0,1,0
11935677,8,78,M,Silver,4000.0,26,1
11938056,10,74,M,Silver,1500.0,14,0
11939737,11,48,,Tin,0.01,5,0
11942126,10,54,M,Silver,1300.0,5,0
11943947,6,58,M,Gold,5815.0,12,0
11945281,5,46,F,Tin,0.01,5,0
11946164,13,54,F,Silver,1290.0,1,0
11946717,10,,,Silver,200.0,10,0
11947101,15,,M,Tin,0.01,8,1
11951044,7,48,F,Gold,6600.0,9,0
11951419,,,M,Gold,6000.0,1,0
11954833,4,60,M,Gold,6000.0,2,0
11955848,11,67,U,Gold,12053.35,11,0
11956461,6,61,F,Gold,6000.0,1,1
11956755,7,63,F,Tin,0.01,7,0
11959037,6,75,M,Gold,10000.0,12,0
11959452,7,76,M,Platinum,38469.77,26,0
11963301,12,35,M,Gold,6000.0,3,1
11964073,9,,U,Gold,12160.99,6,0
11967110,11,68,U,Gold,6000.0,5,1
11969059,8,48,F,Tin,0.01,5,1
11977841,9,47,F,Tin,0.01,8,0
11979224,6,,U,Gold,6107.64,6,0
11980591,9,,F,Silver,3000.0,2,0
11982969,8,58,M,Gold,6000.0,2,0
11986964,8,37,F,Silver,100.0,1,1
11987308,10,61,F,Platinum,30107.64,8,0
11988509,8,55,U,Silver,250.0,8,0
11990147,5,57,F,Gold,6652.67,9,0
11991968,7,54,F,Gold,6000.0,2,0
11995327,8,57,M,Silver,4000.01,4,0
11995335,14,56,F,Gold,6107.64,6,0
11997273,6,40,F,Tin,0.01,5,0
11998431,8,77,M,Silver,3000.0,,0
11999969,6,37,F,Silver,1000.0,2,1
12000922,14,32,F,Tin,0.01,5,1
12001120,,44,F,Tin,0.01,4,1
12003107,8,47,,Silver,3.87,5,0
12003794,6,59,U,Silver,35.0,3,0
12004537,10,32,F,Tin,0.01,4,1
12007447,6,71,F,Gold,6600.0,8,0
12008206,7,52,U,Gold,6000.0,4,0
12010790,8,73,F,Silver,4300.0,8,0
12019682,6,25,F,Silver,600.0,1,1
12024287,9,58,,Gold,6000.0,2,0
12027189,15,54,F,Silver,2000.0,2,1
12030422,7,64,M,Tin,0.01,11,0
12031143,,62,,Gold,10000.0,4,0
12032034,9,63,F,Gold,10652.66,8,0
12034096,8,44,M,Silver,1000.02,9,0
12038202,29,35,F,Silver,3000.0,2,1
12040002,14,49,F,Tin,0.01,9,1
12045578,11,33,F,Silver,0.02,8,1
12045640,7,33,,Tin,0.01,7,0
12045918,3,47,U,Silver,1000.0,1,0
12048550,3,57,F,Tin,0.01,8,0
12048941,7,62,F,Silver,500.0,10,0
12049603,13,39,F,Gold,6500.0,2,0
12055379,6,44,F,Silver,100.0,1,1
12056154,6,59,M,Gold,11000.0,2,0
12061522,2,42,M,Tin,0.01,4,0
12063126,13,60,F,Silver,1000.0,3,0
12063495,10,,U,Gold,6000.0,2,0
12064904,9,38,M,Silver,600.0,11,0
12065609,7,43,F,Tin,0.01,9,0
12068225,11,43,M,Tin,0.01,6,1
12072265,6,68,F,Gold,17000.0,1,1
12078840,15,46,,Gold,18053.35,8,0
12080705,17,46,M,Tin,0.01,4,0
12085405,8,52,M,Tin,0.01,4,0
12085669,12,45,F,Tin,0.01,5,0
12088692,14,40,F,Silver,3000.0,2,0
12091014,9,65,U,Tin,0.01,4,0
12094846,11,61,M,Silver,600.0,5,0
12097217,,45,M,Tin,0.01,8,0
12097748,8,57,,Silver,4000.0,8,0
12102970,6,40,F,Tin,0.01,8,1
12107603,,,M,Tin,0.01,,1
12109479,15,44,,Platinum,21000.0,1,0
12109525,2,58,F,Tin,0.01,10,0
12109967,3,67,F,Silver,3000.0,7,0
12110442,13,59,,Platinum,120000.0,2,0
12113646,13,,M,Gold,9000.0,12,0
12115134,12,,,Silver,1000.0,4,0
12116734,10,67,U,Gold,10000.0,26,0
12122807,7,45,M,Silver,4217.08,3,0
12125687,9,47,F,Tin,0.01,4,1
12127213,,61,F,Silver,100.0,2,0
12128422,6,49,F,Gold,18106.69,5,0
12130834,13,43,F,Silver,3000.0,8,1
12131091,7,74,U,Silver,3000.0,8,0
12135054,9,64,M,Gold,6000.0,11,0
